id,clave,institucion,tipo_cliente,promotor,modo,monto_solicitado,letra_solicitada,plazo_solicitado,itbms_fuera,interes_compuesto,ESPERADO_cuotas,ESPERADO_letra_quincenal,ESPERADO_suma_recibir,ESPERADO_itbms,ESPERADO_intereses,ESPERADO_comision_admin,ESPERADO_comision_promotor,ESPERADO_servicio_descuento,ESPERADO_timbres,ESPERADO_notaria,ESPERADO_feci,ESPERADO_obligacion_neta,ESPERADO_total_pagar,ESPERADO_tir_ref
649,G11,Contraloria General,1,Baja,letra,,300,24,0,0,24,300,8155.1,204.82,2173.57,2925.97,288,432,14.4,25.01,181.13,8359.92,14400,0.338099
650,G11,Contraloria General,1,Baja,letra,,300,60,0,0,60,300,16127.16,405.04,10911.25,5786.27,720,1080,36,25.01,909.27,16532.2,36000,0.25357
651,G11,Contraloria General,1,Referido $100,monto,1000,,24,0,0,24,40.26,1000,25.12,266.53,358.79,200,54.97,1.9,25.17,0,1025.12,1932.48,0.281407
652,G11,Contraloria General,1,Referido $100,monto,1000,,60,0,0,60,19.63,1000,25.12,676.57,358.79,200,67.66,2.3,25.16,0,1025.12,2355.6,0.211948
653,G11,Contraloria General,1,Referido $100,monto,5000,,24,0,0,24,184.58,5000,125.58,1332.65,1793.95,200,262.79,8.8,25.02,111.05,5125.58,8859.84,0.336312
654,G11,Contraloria General,1,Referido $100,monto,5000,,60,0,0,60,92.93,5000,125.58,3382.88,1793.95,200,331.56,11.1,24.62,281.91,5125.58,11151.6,0.253956
655,G11,Contraloria General,1,Referido $100,monto,12000,,24,0,0,24,436.31,12000,301.38,3198.35,4305.48,200,625.29,20.9,24.95,266.53,12301.38,20942.88,0.344156
656,G11,Contraloria General,1,Referido $100,monto,12000,,60,0,0,60,220.37,12000,301.38,8118.91,4305.48,200,790.32,26.4,25.33,676.58,12301.38,26444.4,0.259385
657,G11,Contraloria General,1,Referido $100,letra,,100,24,0,0,24,100,2742.43,68.88,730.94,983.96,200,144,4.9,-75.11,0,2811.31,4800,0.325098
658,G11,Contraloria General,1,Referido $100,letra,,100,60,0,0,60,100,5433.98,136.48,3676.5,1949.66,200,360,12,-75,306.38,5570.46,12000,0.258425
659,G11,Contraloria General,1,Referido $100,letra,,300,24,0,0,24,300,8267.5,207.64,2203.53,2966.3,200,432,14.4,-75,183.63,8475.14,14400,0.345205
660,G11,Contraloria General,1,Referido $100,letra,,300,60,0,0,60,300,16420.05,412.39,11109.41,5891.35,200,1080,36,-74.98,925.78,16832.44,36000,0.261754
661,G11,Contraloria General,2,Completo,monto,1000,,24,0,0,24,41.41,1000,17.81,529.26,254.45,99.38,59.63,2,25.15,0,1017.81,1987.68,0.378164
662,G11,Contraloria General,2,Completo,monto,1000,,60,0,0,60,23.95,1000,17.81,1343.5,254.45,143.68,86.21,2.9,25.45,0,1017.81,2874,0.321963
663,G11,Contraloria General,2,Completo,monto,5000,,24,0,0,24,207.27,5000,89.06,2646.31,1272.27,497.44,298.46,10,25.16,110.26,5089.06,9948.96,0.39457
664,G11,Contraloria General,2,Completo,monto,5000,,60,0,0,60,121.36,5000,89.06,6717.55,1272.27,728.17,436.9,14.6,24.75,279.9,5089.06,14563.2,0.335934
665,G11,Contraloria General,2,Completo,monto,12000,,24,0,0,24,496.65,12000,213.74,6351.14,3053.44,1191.95,715.17,23.9,25.23,264.63,12213.74,23839.2,0.395588
666,G11,Contraloria General,2,Completo,monto,12000,,60,0,0,60,290.95,12000,213.74,16122.13,3053.44,1745.71,1047.42,35,24.8,671.76,12213.74,34914,0.336675
667,G11,Contraloria General,2,Completo,letra,,100,24,0,0,24,100,2434.71,43.37,1288.6,619.52,240,144,4.8,25,0,2478.08,4800,0.383093
668,G11,Contraloria General,2,Completo,letra,,100,60,0,0,60,100,4206.4,74.92,5651.34,1070.33,600,360,12,25.01,0,4281.32,12000,0.326768
669,G11,Contraloria General,2,Completo,letra,,300,24,0,0,24,300,7243.23,129.01,3833.56,1843.06,720,432,14.4,25.01,159.73,7372.24,14400,0.395119
670,G11,Contraloria General,2,Completo,letra,,300,60,0,0,60,300,12373.51,220.39,16623.94,3148.48,1800,1080,36,25.02,692.66,12593.9,36000,0.336688
671,G11,Contraloria General,2,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25.05,0,1017.81,1924.8,0.398042
672,G11,Contraloria General,2,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25.11,0,1017.81,2782.8,0.343725
673,G11,Contraloria General,2,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,24.77,110.26,5089.06,9634.08,0.415688
674,G11,Contraloria General,2,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25.47,279.9,5089.06,14103.6,0.359123
675,G11,Contraloria General,2,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,24.8,264.63,12213.74,23085.12,0.41677
676,G11,Contraloria General,2,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,24.51,671.76,12213.74,33810,0.359997
677,G11,Contraloria General,2,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
678,G11,Contraloria General,2,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
679,G11,Contraloria General,2,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
680,G11,Contraloria General,2,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
681,G11,Contraloria General,2,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,24.84,0,1017.81,2088,0.35029
682,G11,Contraloria General,2,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,24.49,0,1017.81,2928,0.310378
683,G11,Contraloria General,2,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25.22,110.26,5089.06,9638.88,0.415348
684,G11,Contraloria General,2,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,24.57,279.9,5089.06,14014.8,0.363996
685,G11,Contraloria General,2,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,24.89,264.63,12213.74,22812,0.425019
686,G11,Contraloria General,2,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,24.76,671.76,12213.74,33315.6,0.371577
687,G11,Contraloria General,2,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
688,G11,Contraloria General,2,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
689,G11,Contraloria General,2,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
690,G11,Contraloria General,2,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
691,G11,Contraloria General,3,Completo,monto,1000,,24,0,0,24,38.39,1000,7.05,523.66,100.71,128.98,55.28,1.9,25.14,0,1007.05,1842.72,0.300681
692,G11,Contraloria General,3,Completo,monto,1000,,60,0,0,60,22.82,1000,7.05,1329.3,100.71,191.71,82.16,2.8,24.67,0,1007.05,2738.4,0.285394
693,G11,Contraloria General,3,Completo,monto,5000,,24,0,0,24,192.14,5000,35.25,2618.33,503.53,645.59,276.68,9.3,24.94,109.1,5035.25,9222.72,0.315755
694,G11,Contraloria General,3,Completo,monto,5000,,60,0,0,60,115.75,5000,35.25,6646.53,503.53,972.31,416.7,13.9,24.84,276.94,5035.25,13890,0.298386
695,G11,Contraloria General,3,Completo,monto,12000,,24,0,0,24,460.32,12000,84.59,6283.98,1208.46,1546.69,662.87,22.1,24.84,261.83,12084.59,22095.36,0.316581
696,G11,Contraloria General,3,Completo,monto,12000,,60,0,0,60,277.48,12000,84.59,15951.65,1208.46,2330.82,998.92,33.3,25.21,664.65,12084.59,33297.6,0.299042
697,G11,Contraloria General,3,Completo,letra,,100,24,0,0,24,100,2629.73,18.54,1377.1,264.83,336,144,4.8,25,0,2648.27,4800,0.304879
698,G11,Contraloria General,3,Completo,letra,,100,60,0,0,60,100,4416.39,31.13,5870.72,444.75,840,360,12,25.01,0,4447.52,12000,0.289575
699,G11,Contraloria General,3,Completo,letra,,300,24,0,0,24,300,7815.32,55.09,4092.61,787.04,1008,432,14.4,25.01,170.53,7870.41,14400,0.316263
700,G11,Contraloria General,3,Completo,letra,,300,60,0,0,60,300,12974.8,91.46,17247.46,1306.63,2520,1080,36,25.01,718.64,13066.26,36000,0.299081
701,G11,Contraloria General,3,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25.05,0,1017.81,1924.8,0.398042
702,G11,Contraloria General,3,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25.11,0,1017.81,2782.8,0.343725
703,G11,Contraloria General,3,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,24.77,110.26,5089.06,9634.08,0.415688
704,G11,Contraloria General,3,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25.47,279.9,5089.06,14103.6,0.359123
705,G11,Contraloria General,3,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,24.8,264.63,12213.74,23085.12,0.41677
706,G11,Contraloria General,3,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,24.51,671.76,12213.74,33810,0.359997
707,G11,Contraloria General,3,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
708,G11,Contraloria General,3,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
709,G11,Contraloria General,3,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
710,G11,Contraloria General,3,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
711,G11,Contraloria General,3,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,24.84,0,1017.81,2088,0.35029
712,G11,Contraloria General,3,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,24.49,0,1017.81,2928,0.310378
713,G11,Contraloria General,3,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25.22,110.26,5089.06,9638.88,0.415348
714,G11,Contraloria General,3,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,24.57,279.9,5089.06,14014.8,0.363996
715,G11,Contraloria General,3,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,24.89,264.63,12213.74,22812,0.425019
716,G11,Contraloria General,3,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,24.76,671.76,12213.74,33315.6,0.371577
717,G11,Contraloria General,3,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
718,G11,Contraloria General,3,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
719,G11,Contraloria General,3,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
720,G11,Contraloria General,3,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
721,G11,Contraloria General,4,Completo,monto,1000,,24,0,0,24,40.79,1000,17.81,529.26,254.45,70.48,58.73,2,25.19,0,1017.81,1957.92,0.387316
722,G11,Contraloria General,4,Completo,monto,1000,,60,0,0,60,23.59,1000,17.81,1343.5,254.45,101.89,84.91,2.9,25.34,0,1017.81,2830.8,0.331902
723,G11,Contraloria General,4,Completo,monto,5000,,24,0,0,24,204.16,5000,89.06,2646.31,1272.27,352.78,293.98,9.8,25.22,110.26,5089.06,9799.68,0.404305
724,G11,Contraloria General,4,Completo,monto,5000,,60,0,0,60,119.54,5000,89.06,6717.55,1272.27,516.42,430.35,14.4,24.85,279.9,5089.06,14344.8,0.346551
725,G11,Contraloria General,4,Completo,monto,12000,,24,0,0,24,489.19,12000,213.74,6351.14,3053.44,845.32,704.44,23.5,24.91,264.63,12213.74,23481.12,0.405368
726,G11,Contraloria General,4,Completo,monto,12000,,60,0,0,60,286.58,12000,213.74,16122.13,3053.44,1238.05,1031.71,34.4,24.37,671.76,12213.74,34389.6,0.347346
727,G11,Contraloria General,4,Completo,letra,,100,24,0,0,24,100,2472.01,44.03,1308.34,629.01,172.8,144,4.8,25.01,0,2516.04,4800,0.392486
728,G11,Contraloria General,4,Completo,letra,,100,60,0,0,60,100,4270.63,76.07,5737.64,1086.68,432,360,12.1,24.88,0,4346.7,12000,0.336953
729,G11,Contraloria General,4,Completo,letra,,300,24,0,0,24,300,7353.78,130.98,3892.07,1871.19,518.4,432,14.4,25.01,162.17,7484.76,14400,0.404892
730,G11,Contraloria General,4,Completo,letra,,300,60,0,0,60,300,12562.15,223.75,16877.38,3196.48,1296,1080,36,25.02,703.22,12785.9,36000,0.347358
731,G11,Contraloria General,4,Baja,monto,1000,,24,0,0,24,39.68,1000,17.81,529.26,254.45,19.05,57.14,2,24.93,0,1017.81,1904.64,0.40487
732,G11,Contraloria General,4,Baja,monto,1000,,60,0,0,60,22.95,1000,17.81,1343.5,254.45,27.54,82.61,2.8,25.29,0,1017.81,2754,0.351251
733,G11,Contraloria General,4,Baja,monto,5000,,24,0,0,24,198.62,5000,89.06,2646.31,1272.27,95.34,286.01,9.6,24.91,110.26,5089.06,9533.76,0.422904
734,G11,Contraloria General,4,Baja,monto,5000,,60,0,0,60,116.3,5000,89.06,6717.55,1272.27,139.56,418.68,14,24.98,279.9,5089.06,13956,0.3673
735,G11,Contraloria General,4,Baja,monto,12000,,24,0,0,24,475.93,12000,213.74,6351.14,3053.44,228.45,685.34,22.9,25,264.63,12213.74,22844.64,0.424016
736,G11,Contraloria General,4,Baja,monto,12000,,60,0,0,60,278.82,12000,213.74,16122.13,3053.44,334.58,1003.74,33.5,25.51,671.76,12213.74,33458.4,0.368153
737,G11,Contraloria General,4,Baja,letra,,100,24,0,0,24,100,2541.29,45.26,1345,646.64,48,144,4.8,25.01,0,2586.55,4800,0.410403
738,G11,Contraloria General,4,Baja,letra,,100,60,0,0,60,100,4389.9,78.19,5897.87,1117.02,120,360,12,25.02,0,4468.09,12000,0.356814
739,G11,Contraloria General,4,Baja,letra,,300,24,0,0,24,300,7559.09,134.64,4000.73,1923.43,144,432,14.4,25.01,166.7,7693.73,14400,0.423548
740,G11,Contraloria General,4,Baja,letra,,300,60,0,0,60,300,12912.48,229.99,17348.06,3285.62,360,1080,36,25.01,722.84,13142.47,36000,0.36821
741,G11,Contraloria General,4,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,24.84,0,1017.81,2088,0.35029
742,G11,Contraloria General,4,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,24.49,0,1017.81,2928,0.310378
743,G11,Contraloria General,4,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25.22,110.26,5089.06,9638.88,0.415348
744,G11,Contraloria General,4,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,24.57,279.9,5089.06,14014.8,0.363996
745,G11,Contraloria General,4,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,24.89,264.63,12213.74,22812,0.425019
746,G11,Contraloria General,4,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,24.76,671.76,12213.74,33315.6,0.371577
747,G11,Contraloria General,4,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
748,G11,Contraloria General,4,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
749,G11,Contraloria General,4,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
750,G11,Contraloria General,4,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
751,G11,Contraloria General,5,Completo,monto,1000,,24,0,0,24,40.79,1000,17.81,529.26,254.45,70.48,58.73,2,25.19,0,1017.81,1957.92,0.387316
752,G11,Contraloria General,5,Completo,monto,1000,,60,0,0,60,23.59,1000,17.81,1343.5,254.45,101.89,84.91,2.9,25.34,0,1017.81,2830.8,0.331902
753,G11,Contraloria General,5,Completo,monto,5000,,24,0,0,24,204.16,5000,89.06,2646.31,1272.27,352.78,293.98,9.8,25.22,110.26,5089.06,9799.68,0.404305
754,G11,Contraloria General,5,Completo,monto,5000,,60,0,0,60,119.54,5000,89.06,6717.55,1272.27,516.42,430.35,14.4,24.85,279.9,5089.06,14344.8,0.346551
755,G11,Contraloria General,5,Completo,monto,12000,,24,0,0,24,489.19,12000,213.74,6351.14,3053.44,845.32,704.44,23.5,24.91,264.63,12213.74,23481.12,0.405368
756,G11,Contraloria General,5,Completo,monto,12000,,60,0,0,60,286.58,12000,213.74,16122.13,3053.44,1238.05,1031.71,34.4,24.37,671.76,12213.74,34389.6,0.347346
757,G11,Contraloria General,5,Completo,letra,,100,24,0,0,24,100,2472.01,44.03,1308.34,629.01,172.8,144,4.8,25.01,0,2516.04,4800,0.392486
758,G11,Contraloria General,5,Completo,letra,,100,60,0,0,60,100,4270.63,76.07,5737.64,1086.68,432,360,12.1,24.88,0,4346.7,12000,0.336953
759,G11,Contraloria General,5,Completo,letra,,300,24,0,0,24,300,7353.78,130.98,3892.07,1871.19,518.4,432,14.4,25.01,162.17,7484.76,14400,0.404892
760,G11,Contraloria General,5,Completo,letra,,300,60,0,0,60,300,12562.15,223.75,16877.38,3196.48,1296,1080,36,25.02,703.22,12785.9,36000,0.347358
761,G11,Contraloria General,5,Baja,monto,1000,,24,0,0,24,39.68,1000,17.81,529.26,254.45,19.05,57.14,2,24.93,0,1017.81,1904.64,0.40487
762,G11,Contraloria General,5,Baja,monto,1000,,60,0,0,60,22.95,1000,17.81,1343.5,254.45,27.54,82.61,2.8,25.29,0,1017.81,2754,0.351251
763,G11,Contraloria General,5,Baja,monto,5000,,24,0,0,24,198.62,5000,89.06,2646.31,1272.27,95.34,286.01,9.6,24.91,110.26,5089.06,9533.76,0.422904
764,G11,Contraloria General,5,Baja,monto,5000,,60,0,0,60,116.3,5000,89.06,6717.55,1272.27,139.56,418.68,14,24.98,279.9,5089.06,13956,0.3673
765,G11,Contraloria General,5,Baja,monto,12000,,24,0,0,24,475.93,12000,213.74,6351.14,3053.44,228.45,685.34,22.9,25,264.63,12213.74,22844.64,0.424016
766,G11,Contraloria General,5,Baja,monto,12000,,60,0,0,60,278.82,12000,213.74,16122.13,3053.44,334.58,1003.74,33.5,25.51,671.76,12213.74,33458.4,0.368153
767,G11,Contraloria General,5,Baja,letra,,100,24,0,0,24,100,2541.29,45.26,1345,646.64,48,144,4.8,25.01,0,2586.55,4800,0.410403
768,G11,Contraloria General,5,Baja,letra,,100,60,0,0,60,100,4389.9,78.19,5897.87,1117.02,120,360,12,25.02,0,4468.09,12000,0.356814
769,G11,Contraloria General,5,Baja,letra,,300,24,0,0,24,300,7559.09,134.64,4000.73,1923.43,144,432,14.4,25.01,166.7,7693.73,14400,0.423548
770,G11,Contraloria General,5,Baja,letra,,300,60,0,0,60,300,12912.48,229.99,17348.06,3285.62,360,1080,36,25.01,722.84,13142.47,36000,0.36821
771,G11,Contraloria General,5,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,24.84,0,1017.81,2088,0.35029
772,G11,Contraloria General,5,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,24.49,0,1017.81,2928,0.310378
773,G11,Contraloria General,5,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25.22,110.26,5089.06,9638.88,0.415348
774,G11,Contraloria General,5,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,24.57,279.9,5089.06,14014.8,0.363996
775,G11,Contraloria General,5,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,24.89,264.63,12213.74,22812,0.425019
776,G11,Contraloria General,5,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,24.76,671.76,12213.74,33315.6,0.371577
777,G11,Contraloria General,5,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
778,G11,Contraloria General,5,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
779,G11,Contraloria General,5,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
780,G11,Contraloria General,5,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
781,G11,Contraloria General,6,Completo,monto,1000,,24,0,0,24,41.32,1000,17.81,529.26,254.45,95.19,59.5,2,25.15,0,1017.81,1983.36,0.379465
782,G11,Contraloria General,6,Completo,monto,1000,,60,0,0,60,23.89,1000,17.81,1343.5,254.45,137.63,86.02,2.9,24.49,0,1017.81,2866.8,0.323577
783,G11,Contraloria General,6,Completo,monto,5000,,24,0,0,24,206.82,5000,89.06,2646.31,1272.27,476.5,297.81,10,25.15,110.26,5089.06,9927.36,0.395949
784,G11,Contraloria General,6,Completo,monto,5000,,60,0,0,60,121.1,5000,89.06,6717.55,1272.27,697.53,435.95,14.6,25.14,279.9,5089.06,14532,0.337409
785,G11,Contraloria General,6,Completo,monto,12000,,24,0,0,24,495.57,12000,213.74,6351.14,3053.44,1141.78,713.61,23.8,25.22,264.63,12213.74,23787.36,0.396974
786,G11,Contraloria General,6,Completo,monto,12000,,60,0,0,60,290.32,12000,213.74,16122.13,3053.44,1672.24,1045.15,34.9,25.04,671.76,12213.74,34838.4,0.338171
787,G11,Contraloria General,6,Completo,letra,,100,24,0,0,24,100,2440.04,43.46,1291.42,620.88,230.4,144,4.8,25,0,2483.5,4800,0.384426
788,G11,Contraloria General,6,Completo,letra,,100,60,0,0,60,100,4215.57,75.09,5663.67,1072.67,576,360,12,25,0,4290.66,12000,0.328203
789,G11,Contraloria General,6,Completo,letra,,300,24,0,0,24,300,7259.02,129.3,3841.92,1847.08,691.2,432,14.5,24.9,160.08,7388.32,14400,0.396505
790,G11,Contraloria General,6,Completo,letra,,300,60,0,0,60,300,12400.46,220.87,16660.15,3155.33,1728,1080,36,25.02,694.17,12621.33,36000,0.33819
791,G11,Contraloria General,6,Baja,monto,1000,,24,0,0,24,40.1,1000,17.81,529.26,254.45,38.49,57.74,2,25.05,0,1017.81,1924.8,0.398042
792,G11,Contraloria General,6,Baja,monto,1000,,60,0,0,60,23.19,1000,17.81,1343.5,254.45,55.65,83.48,2.8,25.11,0,1017.81,2782.8,0.343725
793,G11,Contraloria General,6,Baja,monto,5000,,24,0,0,24,200.71,5000,89.06,2646.31,1272.27,192.68,289.03,9.7,24.77,110.26,5089.06,9634.08,0.415688
794,G11,Contraloria General,6,Baja,monto,5000,,60,0,0,60,117.53,5000,89.06,6717.55,1272.27,282.06,423.09,14.2,25.47,279.9,5089.06,14103.6,0.359123
795,G11,Contraloria General,6,Baja,monto,12000,,24,0,0,24,480.94,12000,213.74,6351.14,3053.44,461.71,692.56,23.1,24.8,264.63,12213.74,23085.12,0.41677
796,G11,Contraloria General,6,Baja,monto,12000,,60,0,0,60,281.75,12000,213.74,16122.13,3053.44,676.21,1014.31,33.9,24.51,671.76,12213.74,33810,0.359997
797,G11,Contraloria General,6,Baja,letra,,100,24,0,0,24,100,2514.64,44.79,1330.9,639.86,96,144,4.8,25.01,0,2559.43,4800,0.403438
798,G11,Contraloria General,6,Baja,letra,,100,60,0,0,60,100,4344.03,77.37,5836.24,1105.35,240,360,12,25.01,0,4421.4,12000,0.349022
799,G11,Contraloria General,6,Baja,letra,,300,24,0,0,24,300,7480.12,133.23,3958.94,1903.34,288,432,14.4,25.01,164.96,7613.35,14400,0.416294
800,G11,Contraloria General,6,Baja,letra,,300,60,0,0,60,300,12777.74,227.59,17167.03,3251.33,720,1080,36,25.02,715.29,13005.33,36000,0.360023
801,G11,Contraloria General,6,Referido $100,monto,1000,,24,0,0,24,43.5,1000,17.81,529.26,254.45,200,59.64,2,24.84,0,1017.81,2088,0.35029
802,G11,Contraloria General,6,Referido $100,monto,1000,,60,0,0,60,24.4,1000,17.81,1343.5,254.45,200,84.85,2.9,24.49,0,1017.81,2928,0.310378
803,G11,Contraloria General,6,Referido $100,monto,5000,,24,0,0,24,200.81,5000,89.06,2646.31,1272.27,200,286.16,9.6,25.22,110.26,5089.06,9638.88,0.415348
804,G11,Contraloria General,6,Referido $100,monto,5000,,60,0,0,60,116.79,5000,89.06,6717.55,1272.27,200,417.45,14,24.57,279.9,5089.06,14014.8,0.363996
805,G11,Contraloria General,6,Referido $100,monto,12000,,24,0,0,24,475.25,12000,213.74,6351.14,3053.44,200,681.36,22.8,24.89,264.63,12213.74,22812,0.425019
806,G11,Contraloria General,6,Referido $100,monto,12000,,60,0,0,60,277.63,12000,213.74,16122.13,3053.44,200,996.47,33.3,24.76,671.76,12213.74,33315.6,0.371577
807,G11,Contraloria General,6,Referido $100,letra,,100,24,0,0,24,100,2512.42,44.75,1329.72,639.29,200,144,4.8,-74.98,0,2557.17,4800,0.402858
808,G11,Contraloria General,6,Referido $100,letra,,100,60,0,0,60,100,4397.55,78.33,5908.16,1118.97,200,360,12.1,-75.11,0,4475.88,12000,0.358134
809,G11,Contraloria General,6,Referido $100,letra,,300,24,0,0,24,300,7583.22,135.07,4013.51,1929.57,200,432,14.4,-75,167.23,7718.29,14400,0.425786
810,G11,Contraloria General,6,Referido $100,letra,,300,60,0,0,60,300,13009.8,231.73,17478.81,3310.38,200,1080,36,-75,728.28,13241.53,36000,0.374257
